user_id	item_id	rating	timestep
1	183	5	1
1	196	5	2
1	231	5	3
1	162	1	4
1	121	5	5
1	201	5	6
1	25	5	7
1	266	5	8
2	42	5	1
2	22	5	2
2	249	5	3
2	188	5	4
2	139	5	5
2	73	5	6
2	162	5	7
2	119	5	8
2	223	5	9
2	192	5	10
2	222	5	11
2	208	1	12
2	118	5	13
2	213	1	14
2	11	1	15
2	231	5	16
2	69	5	17
2	212	5	18
2	246	5	19
2	100	5	20
2	78	1	21
2	203	5	22
2	91	5	23
2	247	1	24
2	218	5	25
2	3	5	26
2	221	5	27
2	74	5	28
2	238	5	29
2	40	5	30
2	14	5	31
2	254	5	32
2	56	5	33
2	81	5	34
2	5	5	35
2	62	5	36
2	260	5	37
3	58	5	1
3	70	5	2
3	1	5	3
3	239	5	4
3	190	5	5
3	79	1	6
3	42	5	7
3	166	1	8
3	83	5	9
3	99	1	10
3	183	5	11
3	252	5	12
4	226	5	1
4	168	5	2
4	99	5	3
4	8	1	4
5	210	1	1
5	242	5	2
5	34	5	3
5	77	1	4
5	237	5	5
5	154	5	6
5	138	5	7
5	91	5	8
5	182	5	9
5	95	5	10
5	29	5	11
5	56	5	12
6	257	5	1
6	264	5	2
6	26	5	3
6	49	5	4
6	66	1	5
6	260	5	6
6	184	5	7
6	213	5	8
6	36	5	9
6	106	1	10
6	68	5	11
6	254	5	12
6	109	5	13
6	94	1	14
6	47	5	15
6	54	5	16
6	90	1	17
6	241	1	18
6	199	1	19
6	194	5	20
6	166	5	21
6	5	5	22
6	137	5	23
6	15	5	24
6	43	5	25
6	30	1	26
6	52	5	27
6	55	5	28
6	27	5	29
6	201	5	30
6	78	5	31
6	17	5	32
6	29	1	33
6	13	5	34
6	39	5	35
6	20	5	36
6	75	1	37
6	40	5	38
6	188	1	39
6	4	5	40
6	243	5	41
6	99	1	42
6	57	5	43
6	261	1	44
6	178	1	45
6	193	5	46
6	171	5	47
6	256	5	48
6	164	5	49
6	209	1	50
6	266	5	51
6	153	5	52
6	244	1	53
6	84	5	54
6	140	5	55
6	105	5	56
6	19	5	57
6	63	1	58
6	86	5	59
6	37	5	60
6	32	5	61
6	139	5	62
6	115	5	63
6	202	1	64
7	95	1	1
7	179	5	2
7	174	5	3
7	176	5	4
7	155	5	5
7	177	5	6
7	71	5	7
7	219	5	8
7	64	1	9
7	49	1	10
8	258	5	1
8	106	1	2
8	110	5	3
8	114	5	4
8	75	5	5
8	100	5	6
8	148	1	7
8	10	5	8
8	168	1	9
8	142	5	10
8	167	5	11
8	55	5	12
8	134	5	13
8	146	5	14
8	198	1	15
8	248	5	16
8	229	5	17
8	35	5	18
8	163	5	19
8	18	5	20
8	212	5	21
8	91	5	22
8	111	5	23
8	165	5	24
8	205	1	25
8	154	5	26
8	104	5	27
8	65	5	28
8	245	1	29
8	132	5	30
8	40	5	31
9	50	5	1
9	173	5	2
9	73	5	3
9	130	5	4
9	78	5	5
9	8	5	6
9	38	5	7
9	154	5	8
9	103	5	9
9	93	5	10
9	124	5	11
9	61	5	12
9	114	5	13
9	148	5	14
9	88	5	15
9	156	1	16
9	146	5	17
9	79	5	18
9	44	5	19
9	17	5	20
9	100	5	21
9	133	5	22
