user_id	item_id	rating	timestep
1	183	3	1
1	20	5	3
1	105	3	4
1	137	3	2
2	272	3	6
2	85	4	7
2	79	2	2
2	252	4	3
2	2	5	1
3	266	3	4
3	32	3	6
3	102	4	8
3	36	4	3
3	147	5	7
3	47	4	1
4	161	5	14
4	52	3	1
4	64	3	4
4	62	5	27
4	84	5	8
4	89	3	21
4	173	4	15
4	269	4	13
4	35	4	2
4	65	5	26
4	31	5	12
4	9	3	23
4	154	4	5
4	186	3	17
4	234	3	16
4	192	3	7
4	66	5	6
4	45	4	25
4	251	4	10
4	239	5	22
4	169	4	18
5	28	5	18
5	18	4	1
5	187	3	16
5	212	5	17
5	95	4	5
5	224	5	8
5	101	2	13
5	179	3	12
5	54	5	9
5	196	5	4
5	265	1	10
5	67	5	11
5	156	5	15
5	194	4	7
6	202	3	10
6	132	4	26
6	146	4	24
6	26	5	20
6	48	5	12
6	56	4	1
6	193	5	14
6	137	5	4
6	121	3	23
6	243	5	17
6	213	5	16
6	45	4	9
6	111	4	7
6	184	3	2
6	175	5	15
6	105	4	8
6	1	5	3
6	83	5	11
6	183	4	18
6	44	4	25
7	30	3	8
7	37	4	2
7	75	4	15
7	148	4	9
7	162	5	10
7	219	4	3
7	53	4	4
7	38	3	14
7	96	4	6
7	79	1	12
7	176	4	5
7	208	5	11
8	255	5	2
8	106	4	7
8	191	4	3
8	107	3	6
8	199	4	1
9	192	4	46
9	25	5	14
9	247	3	51
9	16	4	33
9	46	4	57
9	96	4	48
9	101	4	40
9	237	4	16
9	27	5	21
9	78	3	61
9	95	4	5
9	264	5	17
9	103	3	54
9	180	5	23
9	45	4	39
9	225	5	12
9	47	4	42
9	23	5	11
9	135	4	37
9	265	2	22
9	97	5	3
9	40	5	10
9	107	3	30
9	227	5	20
9	128	4	49
9	162	5	2
9	143	4	52
9	24	5	8
9	150	3	13
9	209	5	18
9	174	5	25
9	181	4	19
9	124	5	27
9	273	5	32
9	170	5	45
9	75	5	6
9	122	5	43
9	254	5	56
9	226	5	15
9	98	3	9
9	69	3	59
9	106	4	34
9	188	5	24
9	10	4	28
9	158	5	41
9	169	5	31
9	66	3	4
9	200	4	38
10	130	3	48
10	83	4	10
10	19	4	9
10	250	5	18
10	112	5	21
10	115	4	20
10	258	5	14
10	128	4	45
10	61	5	12
10	129	4	27
10	271	5	3
10	134	4	49
10	180	5	5
10	79	3	23
10	199	5	47
10	85	4	13
10	32	3	37
10	53	5	29
10	194	2	43
10	224	4	22
10	73	5	16
10	116	5	17
10	76	3	26
10	157	4	32
10	50	5	15
10	65	5	35
10	87	3	24
10	113	5	8
10	36	4	25
10	261	3	2
10	139	5	44
10	86	5	33
10	222	5	31
10	218	3	1
10	67	5	30
10	103	4	4
10	17	4	42
10	207	5	39
10	254	4	41
11	27	4	21
11	250	5	17
11	132	4	14
11	1	5	4
11	176	5	5
11	75	4	12
11	2	4	6
11	78	4	10
11	74	5	19
11	20	4	20
11	236	4	1
11	6	3	9
11	245	2	3
11	263	4	22
11	123	5	11
11	92	5	2
11	26	5	16
12	185	5	9
12	42	5	8
12	213	5	1
12	37	4	2
12	128	5	3
12	27	4	6
12	50	5	4
12	7	5	10
13	42	5	14
13	182	4	10
13	244	2	7
13	141	5	4
13	120	4	11
13	190	4	21
13	197	3	16
13	107	5	19
13	229	5	17
13	236	4	5
13	169	4	2
13	135	4	12
13	130	5	6
13	212	5	13
13	54	5	3
13	47	5	23
13	163	4	20
13	12	2	9
14	192	5	14
14	2	5	7
14	30	5	10
14	54	4	11
14	168	4	4
14	144	5	15
14	207	5	16
14	60	4	13
14	93	4	9
14	38	3	12
14	100	5	2
14	159	4	3
15	61	4	11
15	33	4	13
15	169	4	20
15	271	3	6
15	108	4	16
15	35	5	22
15	111	5	8
15	74	2	21
15	121	3	12
15	224	4	18
15	25	4	5
15	269	4	19
15	177	4	9
15	172	5	3
15	90	4	23
15	246	3	17
15	174	4	15
15	44	4	2
16	264	5	4
16	229	4	5
16	53	4	13
16	49	4	3
16	144	5	15
16	93	4	27
16	237	4	12
16	76	5	6
16	70	4	8
16	59	4	2
16	155	4	17
16	151	4	18
16	239	5	7
16	152	3	19
16	74	3	22
16	136	4	26
16	249	4	16
16	227	5	25
16	173	3	29
16	19	3	21
16	57	5	9
16	223	5	28
16	186	5	24
17	55	4	4
17	180	5	10
17	98	3	41
17	99	5	31
17	221	4	27
17	94	5	24
17	194	5	13
17	189	4	9
17	167	4	19
17	49	3	22
17	61	4	29
17	63	5	38
17	190	4	43
17	197	3	33
17	218	3	35
17	168	4	15
17	148	4	21
17	269	3	26
17	100	4	14
17	239	4	39
17	186	4	20
17	30	3	6
17	120	3	11
17	198	4	36
17	244	5	34
17	141	4	1
17	191	5	2
17	23	4	25
17	234	5	42
17	66	3	37
17	236	5	40
17	80	5	12
17	54	4	30
17	228	5	8
18	199	3	24
18	171	2	10
18	97	5	34
18	212	5	6
18	180	4	1
18	4	5	18
18	259	5	31
18	98	4	25
18	69	5	9
18	112	5	5
18	195	5	15
18	43	5	26
18	146	5	16
18	261	5	33
18	111	3	32
18	272	4	20
18	30	2	14
18	202	2	3
18	104	4	17
18	133	4	29
18	149	2	27
18	213	3	13
18	91	5	36
18	67	4	11
18	193	4	28
18	221	4	22
18	162	2	21
18	262	4	4
19	118	5	6
19	67	2	20
19	160	4	14
19	203	3	22
19	218	4	15
19	124	5	7
19	24	3	3
19	128	4	13
19	154	4	18
19	181	5	2
19	145	5	19
19	263	3	1
19	112	5	8
19	212	5	16
19	69	4	10
19	9	3	21
19	56	5	9
20	42	5	3
20	48	5	4
20	139	5	9
20	71	4	1
20	12	2	2
20	105	4	7
20	75	4	5
21	175	5	3
21	100	4	1
21	58	4	7
21	5	5	8
21	152	5	5
21	127	4	4
21	98	3	9
21	228	2	10
22	130	4	22
22	201	5	17
22	165	4	2
22	184	3	15
22	191	5	13
22	79	3	19
22	158	5	6
22	7	4	23
22	16	4	10
22	229	4	7
22	166	3	31
22	37	4	29
22	164	4	11
22	210	3	16
22	57	5	20
22	11	3	28
22	54	4	12
22	20	3	27
22	133	3	5
22	257	5	14
22	22	3	21
22	233	4	25
22	172	5	30
22	176	5	3
23	255	4	52
23	107	4	49
23	196	4	37
23	262	3	41
23	184	5	12
23	242	4	36
23	4	5	7
23	59	4	24
23	225	4	2
23	9	4	43
23	206	3	16
23	148	4	3
23	136	4	14
23	267	4	29
23	133	3	51
23	62	4	34
23	16	5	25
23	115	5	13
23	272	3	40
23	157	3	35
23	43	3	9
23	42	5	47
23	270	5	26
23	165	3	1
23	54	4	21
23	5	4	15
23	248	5	44
23	233	5	32
23	41	4	17
23	168	4	18
23	114	5	20
23	38	5	28
23	36	5	19
23	246	4	42
23	65	4	48
23	8	3	10
23	60	4	45
23	63	5	30
23	87	3	11
23	81	5	23
23	156	2	39
24	9	3	12
24	188	5	7
24	47	3	3
24	141	3	8
24	191	4	1
24	50	4	11
24	146	5	5
24	64	3	6
24	108	4	9
25	103	5	8
25	75	3	4
25	208	4	3
25	157	4	1
25	61	4	6
25	137	5	7
26	78	4	21
26	170	4	22
26	231	5	26
26	59	4	18
26	122	5	10
26	213	3	8
26	169	5	7
26	133	3	27
26	208	4	11
26	58	5	25
26	267	5	2
26	3	5	1
26	33	3	24
26	217	5	12
26	158	4	13
26	121	4	19
26	184	4	15
26	203	4	20
26	149	3	6
26	45	4	23
26	38	3	29
26	186	3	5
26	172	5	3
27	53	5	9
27	134	5	8
27	152	5	7
27	176	3	12
27	155	3	1
27	264	5	16
27	65	5	10
27	167	3	14
27	174	5	6
27	184	3	15
27	147	5	19
27	270	4	13
27	39	4	4
27	229	4	3
27	177	4	17
28	76	4	5
28	48	4	13
28	249	5	16
28	126	2	19
28	77	3	9
28	228	3	12
28	78	4	22
28	97	4	14
28	173	5	11
28	11	2	3
28	19	5	6
28	53	5	20
28	153	3	17
28	142	5	18
28	39	4	7
28	72	4	2
28	122	5	4
28	124	3	15
28	145	5	8
29	96	3	10
29	78	4	18
29	207	4	17
29	209	5	29
29	199	3	32
29	240	3	3
29	102	5	2
29	99	5	30
29	40	5	31
29	22	5	28
29	124	5	5
29	11	3	12
29	24	4	23
29	161	4	4
29	115	5	11
29	47	5	33
29	219	4	34
29	127	4	19
29	248	5	7
29	107	3	35
29	113	4	24
29	224	5	27
29	190	4	1
29	149	3	6
29	1	5	8
29	246	4	16
29	23	4	37
29	222	4	22
29	147	5	25
30	251	3	10
30	202	3	13
30	80	3	37
30	94	4	34
30	95	3	22
30	146	5	31
30	206	4	33
30	137	3	2
30	247	5	4
30	89	4	15
30	191	4	25
30	260	3	9
30	180	5	19
30	147	5	28
30	174	4	8
30	163	4	12
30	269	5	26
30	48	2	30
30	102	5	16
30	87	3	27
30	183	4	11
30	120	4	24
30	18	5	3
30	224	4	14
30	167	4	17
30	218	3	35
30	23	3	21
30	13	4	7
30	16	5	20
31	81	3	6
31	62	5	5
31	23	3	2
31	210	3	1
32	159	2	29
32	150	3	54
32	115	3	64
32	211	5	52
32	18	3	38
32	165	4	27
32	38	4	10
